decomp_temp,pyrol_temp,gasifier_temp,air_to_biomass_ratio,gasifier_length,gasifier_diameter,fuel_cell_temp,Acell,fuel_utilization_factor,depleted_fuel_frac,Power,CO2_emitted,H2_produced,current_density,cell_current
464.0,624.0,786.0,0.7,2.47,1.87,887.21,0.32373,0.67,0.37,1504.279717820461,1643.46871,76.683795,4846.320625811387,1568.8993761939205
452.0,653.0,770.0,0.96,2.01,0.76,894.95,0.39029,0.94,0.36,2084.8855556023177,2068.29695,84.3619862,5718.459347359673,2231.857498681007
516.0,680.0,759.0,0.91,1.02,1.57,867.1800000000001,0.35885,0.79,0.13,1457.8607025469762,2600.74242,92.511078,4186.016059404992,1502.1518629174816
544.0,660.0,735.0,0.71,1.67,1.84,943.48,0.29193,0.97,0.25,1744.9619635219433,2215.11429,87.0713387,6352.826562939434,1854.5806585189089
482.0,666.0,725.0,0.97,1.66,1.59,958.1800000000001,0.29406,0.68,0.28,1598.359546530481,2315.72544,88.3426752,5002.650012283762,1471.0792626121631
441.0,654.0,785.0,0.98,1.22,1.97,927.0799999999999,0.26561,0.63,0.16,1344.6743502014124,2121.91119,85.7743303,5358.652467127995,1423.3116817938667
542.0,659.0,701.0,0.96,1.0,1.79,945.81,0.28951,0.76,0.3,1436.562054736721,2170.02736,85.8533228,4847.406035131059,1403.372521230793
495.0,652.0,818.0,0.66,1.22,1.79,917.9000000000001,0.34339,0.51,0.18,1304.2573899412203,2095.22599,85.4344822,3399.5929707977975,1167.3862302422556
510.0,638.0,783.0,0.89,1.27,1.42,946.6700000000001,0.38258,0.73,0.31,1600.5914075043959,1833.77101,80.679084,3592.2900167320468,1374.3383146013464
568.0,654.0,854.0,0.95,2.97,0.53,876.6300000000001,0.35986,0.56,0.16,1196.1038422955555,2115.40249,85.8614328,3105.9530311447456,1117.7082577877482
559.0,666.0,756.0,0.83,1.77,1.8,900.5899999999999,0.29343,0.57,0.3,1327.975450109689,2339.28737,89.078079,4567.431220134463,1340.2213429240555
483.0,687.0,752.0,0.92,2.0,1.36,895.55,0.37593,0.78,0.29,2090.134339792754,2749.84091,94.5838035,6129.713118103192,2304.343052488533
472.0,674.0,714.0,0.99,2.89,1.08,906.1300000000001,0.29884,0.5,0.36,1310.5060438028786,2464.81288,90.3248537,4409.222439365547,1317.65203378
402.0,661.0,817.0,0.7,1.11,0.65,960.74,0.36782,0.92,0.18,2036.8825215121117,2219.5104,86.8545185,5044.090517070568,1855.3173739888964
545.0,629.0,881.0,0.82,1.5,1.26,888.5999999999999,0.39399,0.67,0.23,1427.7071388759523,1726.80434,79.4390391,3293.54457941677,1297.6236288444131
470.0,647.0,799.0,0.76,1.73,1.45,965.7,0.25702,0.63,0.24,1473.487849531126,1999.66239,83.7761399,5477.687665066337,1407.8752836753501
431.0,633.0,748.0,0.64,1.17,1.33,956.03,0.37586,0.59,0.19,1460.9739288291023,1735.19384,78.5300486,3180.7909631260304,1195.53209140055
418.0,662.0,783.0,0.76,1.68,0.85,898.96,0.26314,0.7,0.38,1284.859558833366,2242.68755,87.3100626,5212.949750645411,1371.7355973848332
511.0,675.0,717.0,0.69,2.51,1.04,872.29,0.32505,0.75,0.27,1609.2139632373776,2484.79169,90.6177817,6143.908238850433,1997.0773730383332
583.0,675.0,782.0,0.67,2.39,1.05,934.3599999999999,0.33281,0.82,0.1,1856.530452951376,2514.15175,91.6224477,5618.676644632828,1869.9517741002517
507.0,681.0,776.0,0.86,2.99,1.9,893.1700000000001,0.2892,0.58,0.19,1079.1258434074755,2658.0933,93.4873396,3661.42033999343,1058.8827623261
579.0,689.0,875.0,0.89,1.47,0.64,967.95,0.34772,0.59,0.35,1791.8966785568887,2807.01179,95.9361599,4610.837635621504,1603.2804626583093
461.0,694.0,894.0,0.82,1.93,0.52,999.3800000000001,0.36411,0.85,0.16,1831.157773314982,2915.94169,97.5736916,4136.109981085207,1505.999005212935
536.0,664.0,725.0,0.73,2.73,0.58,934.04,0.36436,0.77,0.24,1740.0143214659404,2259.32852,87.1147179,4423.111172158367,1611.6047866876224
569.0,600.0,881.0,0.73,2.63,0.97,930.8599999999999,0.32506,0.63,0.2,1444.3096424639898,1342.66413,70.5112647,4082.960134009824,1327.2070211612333
511.0,642.0,708.0,0.78,2.1,0.5,997.0799999999999,0.38773,0.69,0.36,2083.3434814926004,1856.84016,80.4071886,4291.392491484496,1663.9016107232835
425.0,603.0,787.0,0.92,2.35,1.36,881.71,0.36466,0.66,0.34,1551.1114262072276,1353.78211,70.1834507,4354.59949593454,1587.9482521874893
458.0,677.0,830.0,0.76,1.56,1.92,863.04,0.36173,0.6,0.36,1085.268272643813,2586.91531,92.9426509,2786.818786617704,1008.0759596832221
535.0,687.0,764.0,0.61,1.12,0.68,913.24,0.28571,0.67,0.36,1562.1421042300187,2724.57646,93.6651506,5750.998675148389,1643.1178314766464
512.0,649.0,899.0,0.75,1.14,0.86,928.76,0.27345,0.71,0.23,1666.734756510995,2040.01792,85.3118866,6570.284242424322,1796.644226090931
446.0,625.0,842.0,0.75,1.9,1.12,935.1199999999999,0.311,0.72,0.1,1706.4712985263398,1653.93216,77.4664447,5441.695409923258,1692.3672724861333
461.0,677.0,747.0,0.8,2.62,1.54,868.01,0.34677,0.53,0.17,920.8259648150865,2554.6468,92.1378,2378.344942578099,824.7386757378075
570.0,621.0,834.0,0.93,1.54,0.54,921.81,0.35152,0.78,0.14,2062.7291767681327,1559.33459,74.927401,6135.550889116947,2156.768848542389
505.0,646.0,880.0,0.82,2.17,0.77,950.51,0.27216,0.63,0.39,1342.6145075809204,1989.73519,84.2698409,4620.827077819787,1257.6042974994332
483.0,638.0,800.0,0.83,1.87,0.56,913.53,0.27201,0.76,0.17,1641.4027196458453,1810.98555,79.8664616,7363.303769205163,2002.8922582614962
472.0,630.0,860.0,0.86,2.58,1.85,974.8900000000001,0.31308,0.56,0.19,1215.5274072181662,1781.81508,80.3607815,3152.2627494448466,986.9104215961926
558.0,615.0,832.0,0.74,1.89,1.5,888.45,0.38641,0.65,0.26,1289.784436886601,1522.40564,74.3959751,3045.444802385875,1176.7903260899259
411.0,695.0,815.0,0.72,1.02,0.73,969.1500000000001,0.26172,0.88,0.26,1671.764799258779,2907.8301,96.3617279,6381.987317130436,1670.2937206393779
435.0,649.0,764.0,0.67,1.27,1.02,974.78,0.39667,0.81,0.22,2229.9001284449173,1999.29468,83.2843381,4861.697614592609,1928.4895927804503
572.0,689.0,762.0,0.69,1.7,0.89,903.8,0.31423,0.98,0.13,1868.431714415225,2777.94507,94.6495584,7387.294242955124,2321.3094699637886
524.0,609.0,891.0,0.95,2.71,0.85,864.6600000000001,0.32227,0.7,0.22,1261.239026506842,1448.2474,73.3575213,4255.882140211394,1371.5431373259257
507.0,660.0,795.0,0.88,2.21,1.05,872.1400000000001,0.37073,0.95,0.37,1569.85042622324,2224.43895,87.3938147,4531.230881571195,1679.863224724889
410.0,673.0,794.0,0.63,1.94,1.71,957.3499999999999,0.34557,0.95,0.29,2090.670226894156,2492.05574,91.3435864,5824.432342505672,2012.749084599685
492.0,697.0,715.0,0.63,1.15,1.24,891.75,0.38404,0.55,0.13,1448.4072002500986,2935.45748,96.3803873,3433.6895020289894,1318.674116359213
537.0,689.0,774.0,0.72,2.76,1.8,877.77,0.39083,0.74,0.18,1363.508245640412,2820.22175,95.6634298,3241.4584209521618,1266.8591946607335
524.0,609.0,787.0,0.82,2.09,0.69,868.6600000000001,0.39823,0.87,0.21,1691.8880229170334,1396.87068,71.1415473,4596.896283570662,1830.6220070063446
477.0,687.0,722.0,0.84,1.26,1.16,944.29,0.39183,0.52,0.35,1406.816874180904,2725.55197,93.724761,2905.7953888075426,1138.5778071964594
557.0,680.0,860.0,0.72,2.85,0.91,986.19,0.25497,0.84,0.34,1446.254819815271,2639.12753,93.9937209,5311.909915771266,1354.3776712241997
537.0,673.0,792.0,0.98,2.85,1.16,988.73,0.27802,0.94,0.32,1627.7426461468453,2483.42846,91.2900752,5286.294468105531,1469.6955880227
554.0,629.0,745.0,0.97,2.13,1.6,932.81,0.27712,0.92,0.22,1604.5883425197267,1689.29673,77.8082425,6358.437541461755,1762.0502114898816
518.0,648.0,848.0,0.85,2.91,1.22,868.54,0.35022,0.88,0.2,1507.4625601419173,2038.74617,84.7954255,4721.140720703897,1653.4379032049187
539.0,610.0,735.0,0.72,1.8,1.02,946.6700000000001,0.39463,0.66,0.17,1573.1082267222346,1400.94448,71.1623713,3267.4471052857393,1289.4326511589113
402.0,625.0,872.0,0.64,1.63,1.51,852.94,0.27145,0.61,0.31,897.0063087190158,1676.14302,78.3003528,3560.349203375364,966.4567912562427
528.0,613.0,746.0,0.71,2.84,0.8,920.9000000000001,0.28612,0.93,0.13,1758.1500130922216,1443.40295,72.2264267,6980.5442779961595,1997.273328820261
538.0,669.0,815.0,0.96,1.84,1.05,854.29,0.30459,0.52,0.14,1094.4759546166997,2401.26203,90.1611033,4134.7044218355695,1259.3896198468963
493.0,635.0,775.0,0.78,2.56,1.4,945.54,0.35792,0.73,0.18,1723.9957695334883,1796.52899,80.0055118,4303.348120491952,1540.2543592864795
486.0,619.0,727.0,0.93,1.9,0.78,879.8699999999999,0.29538,0.58,0.23,1045.9637190133674,1511.8516,73.6031202,3514.6516336559307,1038.1577995492887
465.0,610.0,763.0,0.96,2.32,1.16,870.5,0.35469,0.77,0.26,1324.2589998946967,1421.60096,71.8660778,3857.164293410083,1368.0976032296223
428.0,645.0,801.0,0.81,1.01,0.72,884.44,0.25354,0.92,0.27,1312.5786780784445,1926.35693,81.9220821,6778.110244396442,1718.5220713642739
421.0,625.0,886.0,0.61,2.66,1.54,975.6400000000001,0.39744,0.54,0.16,1550.6096959882464,1703.44793,79.1195381,2983.090679907407,1185.5995598224
458.0,626.0,832.0,0.64,1.15,0.57,944.28,0.32822,0.56,0.26,1156.352054186471,1629.99822,76.4306257,2918.9550188572257,958.0594162893186
412.0,700.0,743.0,0.86,2.8,0.88,999.0699999999999,0.30302,0.71,0.3,1768.1107374882486,3009.34546,97.5108822,5179.212856722291,1569.4050798439887
536.0,609.0,748.0,0.76,1.69,0.56,958.3699999999999,0.32453,0.51,0.25,1460.9364388438707,1377.47131,70.4280828,3993.636102637216,1296.0547243888557
580.0,607.0,808.0,0.74,2.54,0.54,878.1199999999999,0.37625,0.57,0.21,1403.513014803757,1375.52742,70.6722162,3496.931918273297,1315.720634250328
402.0,696.0,710.0,0.91,2.56,0.87,894.71,0.37922,0.82,0.35,1510.87088450304,2913.11609,96.0594421,3959.8404522802844,1501.6506963137294
506.0,666.0,887.0,0.99,2.04,1.71,868.95,0.3479,0.86,0.32,1741.6700619240094,2402.73571,91.3485633,6251.2362768120465,2174.8051007029107
465.0,646.0,790.0,0.69,1.33,1.77,964.6600000000001,0.32095,0.73,0.33,1926.4317665241847,1981.78445,83.4231883,5726.764075733989,1838.0049301068238
478.0,629.0,810.0,0.76,1.38,1.64,963.8599999999999,0.37992,0.63,0.21,1780.4882566353808,1711.00364,78.4073824,3909.322937771417,1485.2299705181167
584.0,685.0,891.0,0.62,1.74,1.15,889.73,0.2725,0.68,0.2,1353.7600937527418,2751.07261,95.9748561,5988.664497374353,1631.9110755345114
494.0,631.0,757.0,0.99,2.77,1.56,973.52,0.36623,0.54,0.29,1364.2385301259098,1730.53245,78.6896219,2925.467537163804,1071.3939761355
405.0,624.0,897.0,0.88,1.7,0.98,884.48,0.32457,0.78,0.25,1444.00384410697,1649.31678,78.0169939,4962.838443570981,1610.7884736298336
417.0,683.0,750.0,0.72,1.0,0.52,980.0,0.34697,0.61,0.27,1442.5117382142232,2634.33707,92.3216776,3358.9460347801014,1165.4535056876518
416.0,646.0,822.0,0.79,1.89,1.63,880.96,0.36553,0.95,0.19,1677.2386840820598,1996.10574,83.7476742,5066.269720419562,1851.8735709049627
531.0,680.0,712.0,0.81,2.21,1.97,886.2,0.28675,0.68,0.15,1548.7701032877173,2604.07337,92.6330875,6496.949216389784,1863.0001877997706
495.0,618.0,704.0,0.89,1.95,0.51,938.5799999999999,0.27347,0.55,0.4,1495.9062779779326,1488.24307,73.0206642,5790.695306766504,1583.5814455414356
556.0,693.0,862.0,0.93,2.59,1.53,877.4200000000001,0.25528,0.71,0.28,1248.2845339660926,2937.42727,98.150701,6637.122699498538,1694.3246827279868
581.0,633.0,773.0,0.61,1.61,1.88,944.24,0.27524,0.93,0.14,1783.6486518034908,1767.5435,79.4064506,7054.59948053071,1941.7079610212725
468.0,645.0,756.0,0.96,1.15,0.93,983.6400000000001,0.37709,0.94,0.19,2270.944722426953,1920.61733,81.720628,5181.311158169825,1953.8206246342593
523.0,638.0,798.0,0.84,2.06,1.22,862.27,0.27378,0.78,0.1,1174.2503805685405,1844.39877,80.9914703,5315.399496029334,1455.2500740229111
569.0,657.0,702.0,0.97,1.86,0.83,968.9100000000001,0.29353,0.85,0.1,1524.4936758268109,2125.71164,84.9994533,4703.034893810115,1380.4818323800832
568.0,630.0,723.0,0.88,2.26,1.74,855.1400000000001,0.27692,0.6,0.12,987.7070805755629,1698.77996,77.94466,4257.337452233297,1178.9418872724445
548.0,641.0,749.0,0.62,1.53,1.09,930.8599999999999,0.3316,0.59,0.25,1109.1615783807836,1862.517,80.8948585,2847.5210623627195,944.2379842794778
575.0,679.0,874.0,0.99,1.89,0.71,966.78,0.29397,0.66,0.32,1471.7948767364403,2607.70367,93.5099333,4466.031409994368,1312.8792535960445
449.0,671.0,866.0,0.97,1.5,0.62,888.1700000000001,0.26294,0.97,0.2,1189.91146068305,2434.81812,90.6956889,5273.664137228117,1386.6572482427612
582.0,629.0,876.0,0.89,2.24,1.53,999.9000000000001,0.28308,0.94,0.2,2039.502108596579,1751.59728,79.9379372,6892.964154351028,1951.260292813689
509.0,618.0,749.0,0.76,1.83,1.23,916.1600000000001,0.31241,0.9,0.34,1497.0348383010914,1519.69091,74.0939274,4847.073181208454,1514.2741325413333
588.0,622.0,811.0,0.83,1.55,1.51,926.3699999999999,0.33057,1.0,0.14,2135.9305044285074,1607.40337,76.255181,6819.990139970356,2254.4841405700004
555.0,609.0,849.0,0.81,1.27,0.94,954.6600000000001,0.39606,0.81,0.37,1639.6578725054273,1425.82139,72.3246613,3350.891812813589,1327.15421138295
435.0,603.0,737.0,0.89,1.3,1.2,914.98,0.26111,0.57,0.31,1311.2677347427543,1314.31298,68.9555858,5116.204546119472,1335.8921690372554
443.0,679.0,847.0,0.86,1.99,0.57,899.2,0.25541,0.96,0.18,1590.7265791550637,2591.03921,92.7089839,10098.632408322997,2579.2917034097773
572.0,691.0,775.0,0.7,2.49,0.85,976.9200000000001,0.31916,0.95,0.23,2197.526365199987,2831.13971,95.5937551,6975.028273741952,2226.1500238474814
540.0,627.0,809.0,0.8,2.91,1.84,938.71,0.25437,0.96,0.1,1833.7920607761982,1704.33535,78.0065889,9481.388487432043,2411.7807895480887
580.0,660.0,728.0,0.92,2.49,1.27,909.47,0.27368,0.64,0.29,1063.9025820859533,2202.24534,86.6364597,3684.161755016402,1008.2813891128887
490.0,640.0,847.0,0.82,2.49,1.96,955.1199999999999,0.37547,0.55,0.38,1493.2900493187194,1934.92237,83.0777041,3299.732134256054,1238.9504244491206
501.0,698.0,850.0,1.0,2.2,1.92,998.6199999999999,0.34234,0.52,0.36,1625.7347987738979,3047.72406,99.3886793,3850.2400083531647,1318.0911644596224
416.0,636.0,883.0,0.94,2.5,0.91,925.56,0.33782,0.69,0.13,1485.4759564433887,1832.90184,81.5207493,4137.037304654878,1397.5739422585111
503.0,663.0,884.0,0.96,2.66,0.89,884.0,0.3499,0.63,0.16,1082.5790220506904,2308.47772,89.5905862,2774.064444030485,970.6451489662667
525.0,695.0,847.0,0.91,1.13,0.95,968.6199999999999,0.2742,0.98,0.13,1796.3830567958466,2932.89957,97.38846,6877.040801697099,1885.6845878253446
499.0,668.0,753.0,0.62,1.21,0.92,982.9100000000001,0.30612,0.53,0.12,1295.6364513439034,2344.79517,88.5665152,3486.9116215192967,1067.413385579487
549.0,622.0,894.0,0.82,1.3,0.97,894.3800000000001,0.27209,0.72,0.21,1183.416147170087,1614.00126,77.1923981,4769.902232459848,1297.8426984300002
427.0,647.0,770.0,0.66,1.87,0.76,873.3699999999999,0.28508,0.76,0.3,1219.9520771933135,1963.17283,82.641771,4846.377378592599,1381.605263089178
479.0,651.0,714.0,0.62,2.85,0.93,994.0,0.27061,0.97,0.31,2136.3653624853378,2026.28987,83.5981919,7967.038554531625,2155.960303241803
574.0,602.0,843.0,0.84,1.53,0.78,872.8900000000001,0.37057,0.88,0.15,1825.0003685759414,1334.5776,69.9038324,5504.043631089922,2039.6334483729927
526.0,685.0,745.0,0.81,1.65,1.46,850.7,0.3681,0.94,0.36,1352.863228816161,2704.70412,93.9274112,3921.229858509402,1443.404710917311
522.0,693.0,774.0,0.93,1.67,1.95,924.01,0.25548,0.94,0.18,1852.5305038318993,2897.45981,96.7483444,10154.811313117736,2594.351194275319
489.0,636.0,842.0,0.87,2.79,1.65,851.9200000000001,0.32578,0.56,0.35,1146.3800959453902,1855.59975,81.4692242,3884.019205293416,1265.335776700489
540.0,614.0,738.0,0.94,1.97,0.89,927.48,0.31283,0.81,0.3,1785.1992219541933,1449.74971,72.2688019,6120.136108733179,1914.5621788950004
553.0,658.0,728.0,0.68,1.05,1.8,964.6800000000001,0.27332,0.52,0.25,1513.9136144369738,2163.83194,86.0277951,5269.635346672819,1440.2967329526148
462.0,646.0,727.0,0.66,1.79,1.97,987.1700000000001,0.32035,0.95,0.36,2163.632314379227,1963.94185,82.9548576,6769.9212668126,2168.7442778234167
578.0,688.0,775.0,0.88,1.76,1.2,932.4000000000001,0.3745,0.61,0.19,1229.728903941281,2774.26595,94.9797139,2617.5013538039557,980.2542569995815
586.0,673.0,742.0,0.93,1.13,1.59,889.76,0.29593,0.8,0.11,1659.061995958993,2453.72663,90.3560142,6884.6720871998,2037.3810107650372
527.0,636.0,767.0,0.85,1.66,0.65,876.8900000000001,0.25214,0.65,0.37,1022.0948277445481,1770.67995,78.9698821,4700.198362401583,1185.1080150959351
429.0,633.0,735.0,0.63,2.91,0.87,924.31,0.36807,0.67,0.33,1737.1792547127359,1730.66063,78.3764425,4390.384947416097,1615.9689875954427
422.0,680.0,845.0,0.86,2.38,0.96,889.31,0.26615,0.98,0.11,1547.2382189578723,2633.55112,93.7293135,8219.93935925472,2187.736860465644
480.0,636.0,805.0,0.85,2.33,1.02,903.2,0.32862,0.89,0.17,1645.318952704922,1810.35622,80.3696771,5425.984623240148,1783.0870668891775
423.0,613.0,733.0,0.98,1.91,1.29,948.94,0.37376,0.82,0.12,1450.783047166555,1445.90119,72.29989,3249.673514660834,1214.5979728396333
411.0,682.0,897.0,0.67,2.21,0.53,996.76,0.37732,0.9,0.18,1723.615315327331,2669.81935,94.6097196,3590.1971159219406,1354.6531757796665
426.0,669.0,857.0,0.74,1.09,1.08,935.3599999999999,0.32841,0.64,0.22,1199.9566918951182,2408.46506,90.6171026,3114.871457642355,1022.9549354043257
587.0,637.0,876.0,0.84,1.68,1.16,909.96,0.3503,0.52,0.35,1233.197769113916,1848.87236,81.7393543,3133.310888793521,1097.5988043443704
423.0,678.0,810.0,0.87,1.12,0.6,977.95,0.27733,0.9,0.34,1617.4399336487054,2546.66703,91.426564,5483.167471706992,1520.6468349285
422.0,623.0,778.0,0.66,1.61,0.96,921.99,0.39994,0.83,0.12,2055.4106101737884,1591.71183,75.7056279,4984.464007542215,1993.4865351764333
410.0,662.0,723.0,0.79,2.91,0.61,903.81,0.29825,0.56,0.37,988.0176106271064,2221.84228,86.5568413,2947.5224965769457,879.0985846040742
467.0,645.0,796.0,0.86,2.2,0.78,939.6199999999999,0.27867,0.87,0.19,1883.8387472258382,1942.59217,82.5391075,7992.9999518220475,2227.4092965742498
456.0,682.0,720.0,0.98,1.49,0.75,993.06,0.3834,0.81,0.18,1888.9382266218145,2616.1286,92.1262716,3966.468777875978,1520.7441294376501
579.0,627.0,711.0,0.77,2.05,1.57,867.5699999999999,0.2568,0.57,0.36,1087.1364261181188,1642.16161,76.6536066,5324.341705746192,1367.290950035622
576.0,675.0,775.0,0.96,1.33,1.98,954.1300000000001,0.27302,0.53,0.26,1351.7161915897727,2522.4724,91.7864469,4569.889749201416,1247.6712993269705
475.0,650.0,729.0,0.99,2.32,1.13,891.8699999999999,0.3541,0.79,0.29,1786.5151900982926,2014.40351,83.4822364,5486.526479599877,1942.7790264263167
463.0,667.0,802.0,0.87,2.98,1.18,879.54,0.31453,0.55,0.12,1077.042510219789,2370.82632,89.696969,3431.4917761763886,1079.3071083607595
570.0,641.0,715.0,0.83,1.3,0.85,874.3,0.38451,0.6,0.16,1170.441451086718,1844.64348,80.228708,2849.4837019210595,1095.6549782256666
453.0,607.0,836.0,0.62,1.38,1.81,992.8299999999999,0.32168,0.86,0.26,1721.6660655838746,1422.69287,72.0075333,4633.008516950662,1490.346179732689
581.0,666.0,727.0,0.87,2.39,1.22,871.96,0.31027,0.81,0.1,1401.9243635692721,2314.12369,88.2943095,5337.7265019495935,1656.1364017599003
521.0,602.0,748.0,0.63,2.24,1.93,991.81,0.26538,0.73,0.27,1712.1425160110118,1340.07901,69.7348234,6424.772128220065,1705.0060273870408
528.0,688.0,785.0,0.85,2.61,1.67,960.81,0.33314,0.88,0.21,2306.2611115264217,2799.24368,95.4745759,6811.600638669762,2269.2166367664445
542.0,635.0,753.0,0.78,1.07,1.25,908.24,0.38109,0.95,0.21,1995.691578096526,1763.38245,79.0105339,5476.278053191235,2086.9548032906478
550.0,654.0,753.0,0.84,2.82,1.68,958.96,0.39852,0.69,0.36,1535.7276210669972,2119.44308,85.6565444,3132.9187443214896,1248.530777987
503.0,683.0,753.0,0.89,2.06,0.91,881.56,0.30009,0.59,0.29,1342.4449344407938,2652.19166,92.9745361,4973.043853985693,1492.3607301425668
415.0,667.0,790.0,0.91,1.86,0.73,850.98,0.37649,0.6,0.3,1312.6020898249099,2336.10206,88.6469292,3804.0955614719,1432.2039379385556
517.0,655.0,849.0,0.91,1.95,0.86,937.8499999999999,0.292,0.88,0.17,1812.493725309496,2142.09473,86.4425374,7016.703282906392,2048.8773586086663
504.0,649.0,831.0,0.98,2.11,0.78,936.0,0.33199,0.93,0.26,2041.8937547625171,2025.63374,84.2737925,6097.863009244271,2024.4295404390057
577.0,615.0,780.0,0.89,2.27,0.73,969.28,0.36273,0.64,0.34,1508.202407826707,1474.97748,73.0056621,3439.953051042271,1247.774170204563
451.0,666.0,729.0,0.64,2.82,1.92,861.1700000000001,0.31685,0.57,0.38,1155.4414838994103,2340.33926,89.077244,3872.716962456279,1227.070369554272
566.0,606.0,803.0,0.85,1.51,0.72,910.0999999999999,0.27248,0.79,0.14,1653.0140321802469,1361.23232,70.2697064,7758.239311425215,2113.9650475771427
477.0,664.0,703.0,0.6,1.03,1.15,896.48,0.26956,0.54,0.12,1010.722786851512,2258.654,87.1112289,3600.961713242321,970.6752394216
554.0,668.0,769.0,0.7,2.2,0.94,982.73,0.28777,0.89,0.31,1686.615847898636,2362.09812,89.1914921,5486.892051702471,1578.9629257184201
555.0,630.0,702.0,0.9,1.57,0.95,978.0699999999999,0.3611,0.81,0.22,2288.997657725017,1669.30103,76.895925,5888.055293885352,2126.1767666220003
550.0,609.0,806.0,0.92,2.98,1.34,893.4000000000001,0.27575,0.82,0.39,1387.3215265563408,1438.29266,72.2354637,5883.2210232213165,1622.298197153278
426.0,690.0,738.0,0.62,1.09,1.07,861.9200000000001,0.29978,0.82,0.39,1185.1886350866746,2790.15782,94.6066355,4411.0473375548,1322.3437708521778
574.0,635.0,728.0,0.88,1.53,1.01,894.03,0.25272,0.93,0.13,1471.2448900443417,1753.44691,78.6440923,8747.18073082863,2210.5875142950113
457.0,611.0,757.0,0.68,1.89,1.26,997.1300000000001,0.30164,0.89,0.14,1728.4500123761673,1433.36999,72.1593469,4886.870072312587,1474.0754886123686
581.0,627.0,751.0,0.82,2.41,1.47,884.45,0.26511,0.93,0.28,1433.639629887826,1663.07964,77.3122772,8880.404489152597,2354.284034119245
525.0,662.0,780.0,0.96,1.56,1.34,876.71,0.37916,0.83,0.27,1372.978939837116,2257.74376,87.8094275,3473.35145074644,1316.9559360650203
584.0,694.0,704.0,0.69,1.23,1.77,970.78,0.3924,0.83,0.39,2140.362089960408,2877.81817,95.8150058,4722.727197935785,1853.198152470002
499.0,654.0,782.0,0.77,1.99,0.69,894.6800000000001,0.37704,0.55,0.36,1117.4768596037702,2088.68091,84.7598921,2499.819137336078,942.5318075411947
431.0,630.0,751.0,0.8,2.96,1.69,902.8299999999999,0.34403,0.79,0.22,1790.7905559576186,1718.46915,78.419053,5678.718107504906,1953.6493905249129
439.0,627.0,838.0,0.93,2.39,0.51,986.96,0.28244,0.53,0.1,1433.4332352307808,1655.3905,77.1452661,4402.022118377368,1243.307127114504
563.0,685.0,799.0,0.81,1.38,1.75,964.5699999999999,0.39273,0.91,0.18,1673.9561244713345,2732.79745,94.7267093,3571.4127142010857,1402.6009152481925
586.0,642.0,858.0,0.87,2.0,0.66,980.98,0.39496,0.78,0.22,1983.2627134586785,1908.65828,82.4176696,4135.426061766621,1633.3278773553445
533.0,626.0,894.0,0.91,2.2,0.83,914.31,0.3719,0.54,0.18,1492.169893111713,1675.76573,78.5219698,3718.2911934041404,1382.832494827
494.0,636.0,722.0,0.98,1.39,0.8,895.21,0.38729,0.68,0.26,1306.4723018127422,1763.34107,78.7124468,3066.133375703975,1187.4827950763927
550.0,696.0,780.0,0.75,2.96,1.82,883.95,0.35456,0.7,0.11,1391.157433154753,2971.16185,97.5325591,3921.641616686043,1390.4572516122034
423.0,611.0,882.0,0.62,2.09,1.79,926.5799999999999,0.34986,0.86,0.4,1755.4442350036607,1512.80071,74.7779195,4719.0182572660815,1650.9957274871113
503.0,660.0,808.0,0.99,1.18,1.46,962.25,0.26819,0.63,0.29,1716.0680592619397,2229.82325,87.5675866,6075.978313133103,1629.5166237991668
518.0,699.0,817.0,0.6,2.06,1.69,972.0699999999999,0.30657,0.87,0.21,1970.3668540307247,3038.88711,98.61353,6454.671542715421,1978.8086548502667
504.0,670.0,727.0,0.83,2.21,1.7,911.3900000000001,0.29696,0.6,0.21,1331.5960789121261,2404.64214,89.8641013,4770.622261984779,1416.6839869189998
412.0,680.0,818.0,0.81,1.02,1.04,941.3199999999999,0.31225,0.57,0.24,1402.387937147634,2611.22189,92.9272603,4209.8089707002755,1314.512851101161
580.0,658.0,788.0,0.89,2.15,1.16,979.48,0.27714,0.74,0.35,1956.0934600557193,2187.52708,86.8038223,6999.08186713251,1939.7255486571037
567.0,649.0,719.0,0.66,1.42,1.58,875.8599999999999,0.30819,0.6,0.36,1339.920020394601,1998.0836,83.2615906,4906.547154007809,1512.1487673936667
419.0,612.0,742.0,0.73,2.27,0.75,869.97,0.25548,0.96,0.17,1322.5409831857535,1423.40697,71.6558103,8715.637183624376,2226.6709876723553
545.0,652.0,739.0,0.64,2.66,1.23,996.3499999999999,0.36915,0.61,0.17,1672.9705135353363,2063.87396,84.5799442,3683.5013721058035,1359.7645315128573
579.0,626.0,732.0,0.98,1.43,1.59,874.4200000000001,0.32153,0.56,0.17,1089.9065276657743,1628.91737,76.3815033,3329.6482636614983,1070.5818062150815
589.0,668.0,732.0,0.79,2.11,1.83,911.3499999999999,0.34456,0.62,0.38,1164.4059726916987,2370.81725,89.4534212,3019.544446111326,1040.4142343521185
426.0,642.0,761.0,0.79,2.44,0.84,902.95,0.27488,0.95,0.36,1403.8192275372203,1881.96203,81.2732599,5645.093182535073,1551.7232140152407
580.0,603.0,761.0,0.72,2.94,0.62,941.04,0.36213,0.92,0.3,2180.703087558091,1316.49537,69.0336518,6064.202258369259,2196.0295638232597
